numero,capitulo,CODIGO,DESCRIPCION,TIEMPO ESTANDAR
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H60.9,Otitis externa no especificada,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61,Otros trastornos del oído externo,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.0,Condritis y pericondritis del oído externo,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.1,Trastornos no infecciosos del pabellón auricular,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.12,Hematoma del pabellón auricular,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.2,Cerumen impactado,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.23,"Cerumen impactado, bilateral",4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.3,Estenosis adquirida del conducto auditivo externo,30
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.8,Otros trastornos especificados del oído externo,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H61.9,Trastornos del oído externo no especificados,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H62,Trastornos del oído externo en enfermedades clasificadas bajo otro concepto.,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H62.4,Otitis externas en otras enfermedades clasificadas bajo otro concepto,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H62.8,Otros trastornos del oído externo en enfermedades clasificadas bajo otro concepto,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65,Otitis media no supurativa,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.0,Otitis media serosa aguda,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.00 ,"Otitis media serosa aguda, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.1,Otros tipos de otitis media no supurativa aguda,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.11,Otitis media alérgica aguda y subaguda (mucosa) (sanguinolenta) (serosa),10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.199,"Otros tipos de otitis media no supurativa aguda, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.2,Otitis media serosa crónica,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.20,"Otitis media serosa crónica, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.3,Otitis media mucoide crónica,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.4,Otros tipos de otitis media no supurativa crónica,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.9,Otitis media no supurativa no especificada,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H65.90 ,"Otitis media no supurativa no especificada, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66,Otitis media supurativa y no especificada,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.0,Otitis media supurativa aguda,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.009,"Otitis media supurativa aguda sin rotura espontánea de tímpano, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.019 ,"Otitis media supurativa aguda con rotura espontánea de tímpano, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.1,Otitis media supurativa crónica tímpano-tubárica,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.2,Otitis media supurativa crónica aticoantral,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.3,Otros tipos de otitis media crónica supurativa.,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.3X9,"Otros tipos de otitis media supurativa crónica, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.4,Otitis media supurativa no especificada,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.40 ,"Otitis media supurativa, no especificada, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.9,Otitis media no especificada,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H66.90,"Otitis media, no especificada, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H67,Otitis media en enfermedades clasificadas bajo otro concepto,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H68,Salpingitis y obstrucción de la trompa de Eustaquio,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H68.0,Salpingitis de la trompa de Eustaquio. ,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H68.009 ,"Salpingitis de la trompa de Eustaquio, no especificada, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H68.1,Obstrucción de la trompa de Eustaquio,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H69,Otros trastornos y los no especificados de la trompa de Eustaquio,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70,Mastoiditis y problemas relacionados,15
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70.0,Mastoiditis aguda,15
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70.1,Mastoiditis crónica,30
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70.2,Petrositis,30
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70.8,Otros tipos de mastoiditis y problemas relacionados,15
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H70.9,Mastoiditis no específica,15
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H71,Colesteatoma del oído medio,45
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H71.0 ,Colesteatoma del ático,45
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H71.10,"Colesteatoma del tímpano, bilateral",45
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H71.9,Colesteatoma no especificado,46
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H71.93,"Colesteatoma no especificado, bilateral",45
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H72,Perforación de la membrana timpánica,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H72.90 ,"Perforación no especificada de la membrana timpánica, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H73,Otros trastorno de la membrana timpánica,15
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H73.009,"Miringitis aguda no especificada, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H74,Otros trastornos del oído medio y mastoides,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H74.0,Timpanoesclerosis,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H74.40,"Pólipo del oído medio, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H75,Otros trastornos del oído y  mastoides en enfermedades clasificadas bajo otros conceptos,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H80,Otoesclerosis,35
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H80.93 ,"Otoesclerosis no especificada, bilateral",35
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81,Trastornos de la función vestibular,14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.0,Enfermedad de Ménière,14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.09 ,"Enfermedad de Ménière, oído no especificado",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.10,"Vértigo paroxístico benigno, oído no especificado",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.13,"Vértigo paroxístico benigno, bilateral",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.23 ,"Neuronitis vestibular, bilateral",35
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.3,Otros vértigos periféricos,14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.319,"Vértigo aural, oído no especificado",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.399,"Otros tipos de vértigo periférico, oído no especificado",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.49,"Vértigo de origen central, oído no especificado",35
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H81.93 ,"Trastorno no especificado de la función vestibular, bilateral",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H83.0,Laberintitis,30
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H83.2,Disfunción laberíntica,14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H83.8,Otras enfermedades especificadas del oído interno,30
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H83.93 ,"Enfermedad no especificada del oído interno, bilateral",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H90,Pérdida auditiva conductiva y neurosensorial,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H90.2,"Hipoacusia conductiva, no especificada",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H90.5,Pérdida auditiva neurosensorial no especificada,20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H90.8,"Pérdida de audición mixta, conductiva y neurosensorial, no especificada",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H91.23,"Pérdida súbita de audición idiopática, bilateral",35
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H91.8X9,"Otros tipos especificados de pérdida de audición, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H91.9,"Hipoacusia, no especificada",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H91.90,"Pérdida de audición no especificada, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H92.0,Otalgia,4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H92.09,"Otalgia, oído no especificado",4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H92.1,Otorrea,10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H92.10,"Otorrea, oído no especificado",10
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H92.20,"Otorragia, oído no especificado",20
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H93,"Otros trastornos del oído, no clasificados bajo otro concepto.",14
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H93.1,Acúfenos [tinnitus],4
8,ENFERMEDADES DEL OIDO Y DE LA APÓFISIS MASTOIDES,H93.19,"Acúfenos [tinnitus], oído no especificado",4
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I00,Fiebre reumática sin afectación cardiaca,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I01,Fiebre reumática con afectación cardiaca,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I05,Enfermedades reumáticas de la válvula mitral,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I05.0,Estenosis mitral,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I05.1,Insuficiencia mitral reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I05.8,Otras enfermedades de la válvula mitral ,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I06,Enfermedades reumáticas de la válvula aórtica,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I06.0,Estenosis aórtica reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I06.1,Insuficiencia aórtica reumática,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I06.2,Estenosis aórtica reumática con insuficiencia,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I08,Enfermedades valvulares múltiples,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I08.0,Trastornos reumáticos tanto de la válvula mitral como de la aórtica ,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I08.8,Afectación múltiple válvula mitral y aórtica,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I09,Otras enfermedades reumáticas cardiacas,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I10,Hipertensión esencial primaria,20
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I11,Enfermedad cardiaca hipertensiva,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I11.9,Enfermedad cardiaca hipertensiva sin  insuficiencia cardiaca,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I12,Enfermedad renal crónica hipertensiva,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I12.9,Enfermedad renal crónica hipertensiva con enfermedad renal crónica ,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I13,Enfermedad cardiaca y renal hipertensiva,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I13.10,Enfermedad cardiaca y renal crónica hipertensiva sin insuficiencia cardiaca,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I15,Hipertensión secundaria,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I15.0,Hipertensión renovascular,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I15.2,Hipertensión secundaria a trastornos endocrinos,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I20,Angina de pecho ,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I20.0,Angina inestable,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I20.1,Angina de pecho con espasmo documentado,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I20.8,Otras formas de angina de pecho,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21,Infarto agudo de miocardio con elevación de ST (IAMCEST) y sin elevación de ST (IAMSEST),120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.02,Infarto agudo de miocardio con elevación de ST (IAMCEST)(IMEST) (STEMI) con implicación de la arteria coronaria descendente anterior,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.09,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI) con implicación de otra arteria coronaria de la cara anterior,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.1,Infarto agudo de  miocardio con elevación del ST (IAMCEST)(IMEST) (STEMI) de cara inferior,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.11,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI) con implicación de arteria coronaria derecha,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.19,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI) con implicación de otra arteria coronaria de la cara inferior,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.29,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI)de otra localización,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.3,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI)de localización no especificada,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.4,Infarto agudo de miocardio sin elevación del ST (IAMSEST)(IMNEST)(INSTEMI),60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I21.9,Infarto Agudo de Miocardio con elevación de ST (IAMCEST)(IMEST)(STEMI) con implicación de otra arteria coronaria de la cara anterior,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I24,Otras formas isquémicas agudas cardiacas,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I24.0,Trombosis coronaria aguda que no produce infarto de miocardio,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I24.1,Síndrome de Dressler,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I24.8,Otras formas de enfermedad isquémica aguda cardiaca,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I24.9,Enfermedad isquémica aguda cardiaca no especificada,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25,Enfermedad isquémica crónica cardiaca,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25.1,Enfermedad cardiaca aterosclerótica de arteria coronaria nativa ,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25.10,Enfermedad cardiaca aterosclerótica de arteria coronaria nativa sin angina de pecho,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25.2,Infarto de miocardio antiguo,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25.5,Miocardiopatía isquémica,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I25.9,"Enfermedad isquémica crónica cardiaca, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I26,Embolia pulmonar,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I26.09,Otra embolia pulmonar con Cor pulmonale agudo,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I27,Otros tipos de enfermedad pulmonar cardiaca,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I27.0,Hipertensión pulmonar primaria,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I28,Otras enfermedades de los vasos pulmonares,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I28.1,Aneurisma de la arteria pulmonar,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I30,Pericarditis aguda,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I30.0,Pericarditis aguda idiopática inespecífica,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I30.1,Pericarditis infecciosa,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I30.9,"Pericarditis aguda, no especificada",30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I31,Otras enfermedades del pericardio,45
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I31.0,Pericarditis crónica adhesiva,45
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I31.9,"Enfermedad del pericardio, no especificada",45
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I32,Pericarditis en enfermedades clasificadas bajo otro concepto,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I33,Endocarditis aguda y subaguda,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I33.0,Endocarditis infecciosa aguda y subaguda,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I34.0,Insuficiencia (de la válvula) mitral no reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I35.0,Estenosis (de la válvula ) aortica no reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I35.1,Insuficiencia(de la válvula ) aórtica no reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I35.2,Estenosis con insuficiencia (de la válvula) aórtica no reumática,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I39,Endocarditis y trastornos de las válvulas cardiacas en enfermedades clasificadas bajo otro concepto,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I40,Miocarditis aguda,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I40.9,"Miocarditis aguda, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42,Miocardiopatía,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42.1,Miocardiopatía hipertrófica obstructiva,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42.5,Otras miocardiopatías restrictivas,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42.6,Miocardiopatía alcohólica,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42.7,Miocardiopatía debida a droga y otros agentes externos,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I42.8,Otras miocardiopatías ,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I43,Miocardiopatía en  enfermedades clasificadas bajo otros conceptos,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I44,Bloqueo auriculoventricular y de rama izquierda del Haz de His,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I44.2,Bloqueo auriculoventricular completo,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I44.3,Otros tipos de  bloqueo auriculoventricular  y los no especificados,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I44.30,Bloqueo auriculoventricular no especificado,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I44.7,"Bloqueo de rama izquierda, no especificado",30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I45.6,Síndrome de Preexcitación,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I45.89,Otros trastornos de la conducción especificados,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I45.9,"Trastorno de conducción, no especificado",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I46,Paro cardiaco,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I47.1,Taquicardia supraventricular,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I47.2,Taquicardia ventricular,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I47.9,"Taquicardia paroxística, no especifica",30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I48,Fibrilación y flutter auricular,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I48.91,Fibrilación auricular no especificada,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I48.92,Flutter auricular no especificado,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49,Otras arritmias cardiacas ,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.0,Fibrilación y flutter ventricular,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.01,Fibrilación ventricular,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.3,Despolarización ventricular prematura,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.40,Despolarización prematura no especificada,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.49,Otros tipos de despolarización prematura,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.8,Otras arritmias cardiacas especificadas,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I49.9,"Arritmia cardiaca, no especificada",30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I50 ,Insuficiencia cardiaca,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I50.1,Insuficiencia ventricular izquierda,90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I50.9,"Insuficiencia cardiaca, no especificada",90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51,Complicaciones y descripciones mal definidas de enfermedad cardiaca,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51.1,"Rotura  de cuerdas tendinosas, no clasificada bajo otro concepto",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51.4,Miocarditis no especificada,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51.7,Cardiomegalia,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51.89,Otras enfermedades mal definidas ,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I51.9,"Enfermedad cardiaca, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I60.9,"Hemorragia Subaracnoidea no traumática, no especificada",90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I62,Otra hemorragia intracraneal no traumática y las no especificadas,150
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I62.00,"Hemorragia subdural no traumática, no especificada",90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I62.9,"Hemorragia intracraneal no traumática, no especificada",90
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I63,Infarto cerebral,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I63.03,Infarto cerebral debido a trombosis de arteria carótida,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I63.30,Infarto cerebral debido a trombosis de arteria cerebral no especificada,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I63.40,Infarto cerebral debido a embolia de arteria cerebral no especificada,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I63.50,Infarto cerebral debido a oclusión o estenosis no especificada de arteria cerebral no especificada ,120
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I65,Oclusión y estenosis de arterias precerebrales que no produce infarto cerebral,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I65.29,"Oclusión y estenosis de arteria carótida, no especificada",30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I66,Oclusión y estenosis de arteria cerebral no especificada,60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I66.09,"Oclusión y estenosis de arteria cerebral media, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I66.19,"Oclusión y estenosis de arteria cerebral anterior, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I66.29,"Oclusión y estenosis de arteria cerebral posterior, no especificada",60
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I67.1,"Aneurisma cerebral, no roto",45
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I67.4,Encefalopatía hipertensiva,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I67.81,Insuficiencia cerebrovascular aguda,30
9,ENFERMEDADES DEL APARATO CIRCULATORIO,I67.82,Isquemia cerebral,30
